date,area,road,volume,speed,tti,congestion,capacity_util,incidents,env_impact,pt_usage,signal_compliance,parking_usage,ped_count,weather,roadwork,intersection_id,roadwork_flag,is_synthetic
2024-07-15,Hebbal,Hebbal Flyover,19075.0,38.18753826449329,1.0639767047980146,69.62724250370835,90.96397797725324,0.0,88.15,52.15748675438735,99.74067757758482,96.00819487592568,103.0,Clear,No,Hebbal::Hebbal Flyover,0,0
2024-07-16,Hebbal,Hebbal Flyover,17825.0,38.263979842819936,1.1352883011754815,62.66970875338982,84.75974964804024,0.0,85.65,30.52978751184165,68.39861491615748,94.88969184730206,112.0,Overcast,No,Hebbal::Hebbal Flyover,0,0
2024-07-17,Hebbal,Hebbal Flyover,29847.0,30.0976207340414,1.5,91.90175811658456,100.0,1.0,109.694,63.10287909071071,68.05027100843476,50.73792335056924,96.0,Clear,No,Hebbal::Hebbal Flyover,0,0
2024-07-18,Hebbal,Hebbal Flyover,31155.0,38.67453341860249,1.5,100.0,100.0,1.0,112.31,23.553360180783507,98.87973917164436,70.67649873235487,97.0,Clear,No,Hebbal::Hebbal Flyover,0,0
2024-07-19,Hebbal,Hebbal Flyover,26028.0,42.388440492435585,1.4028328077663432,82.06749827354992,87.4303122367238,1.25,102.056,25.3534177081785,98.94349009762743,69.43697320567152,124.75,Clear,No,Hebbal::Hebbal Flyover,0,1
2024-07-20,Hebbal,Hebbal Flyover,20901.0,46.102347566268676,1.3056656155326862,64.13499654709983,74.86062447344759,1.5,91.80199999999999,27.153475235573495,99.0072410236105,68.19744767898817,152.5,Clear,No,Hebbal::Hebbal Flyover,0,1
2024-07-21,Hebbal,Hebbal Flyover,15774.0,49.81625464010177,1.2084984232990292,46.20249482064976,62.290936710171366,1.75,81.548,28.953532762968493,99.07099194959356,66.95792215230483,180.25,Clear,No,Hebbal::Hebbal Flyover,0,1
2024-07-22,Hebbal,Hebbal Flyover,10647.0,53.53016171393486,1.1113312310653725,28.269993094199673,49.72124894689516,2.0,71.294,30.753590290363487,99.13474287557663,65.71839662562148,208.0,Fog,No,Hebbal::Hebbal Flyover,0,0
2024-07-23,Hebbal,Hebbal Flyover,28004.0,44.679643911463685,1.5,95.537091629864,100.0,2.0,106.008,27.457776671962,82.39248500730426,76.6751961221365,114.0,Windy,No,Hebbal::Hebbal Flyover,0,0
2024-07-24,Hebbal,Hebbal Flyover,21225.0,42.10749589514718,1.448887656377009,71.45140896580524,79.2243961024563,1.6666666666666667,92.45,40.544626981280445,84.67403415996291,75.96427692430771,152.0,Windy,No,Hebbal::Hebbal Flyover,0,1
2024-07-25,Hebbal,Hebbal Flyover,14446.0,39.53534787883068,1.397775312754018,47.365726301746484,58.448792204912586,1.3333333333333335,78.892,53.63147729059889,86.95558331262156,75.25335772647892,190.0,Windy,No,Hebbal::Hebbal Flyover,0,1
2024-07-26,Hebbal,Hebbal Flyover,7667.0,36.96319986251417,1.346662969131027,23.280043637687733,37.67318830736888,1.0,65.334,66.71832759991733,89.23713246528021,74.54243852865014,228.0,Clear,No,Hebbal::Hebbal Flyover,0,0
2024-07-27,Hebbal,Hebbal Flyover,14451.5,42.991000248477114,1.3107091356461122,42.91002897793946,68.83659415368444,0.5,78.90299999999999,59.27924252497606,88.66174182397452,86.32720364256215,166.5,Clear,No,Hebbal::Hebbal Flyover,0,1
2024-07-28,Hebbal,Hebbal Flyover,21236.0,49.018800634440055,1.2747553021611973,62.54001431819118,100.0,0.0,92.472,51.840157450034795,88.08635118266882,98.11196875647418,105.0,Clear,No,Hebbal::Hebbal Flyover,0,0
2024-07-29,Hebbal,Hebbal Flyover,18141.5,45.45515324287899,1.1950312896778779,59.173902016611066,89.7326562183953,0.5,86.28299999999999,53.00550756678383,83.75498238310821,98.61546865044866,104.5,Clear,No,Hebbal::Hebbal Flyover,0,1
2024-07-30,Hebbal,Hebbal Flyover,15047.0,41.89150585131792,1.1153072771945582,55.80778971503095,79.4653124367906,1.0,80.094,54.17085768353286,79.4236135835476,99.11896854442313,104.0,Clear,No,Hebbal::Hebbal Flyover,0,0
2024-07-31,Hebbal,Hebbal Flyover,27092.0,42.311184169692055,1.3076536385972792,77.90389485751547,89.7326562183953,3.5,104.184,60.78992474264511,76.35861707750539,94.43773044673654,107.0,Clear,No,Hebbal::Hebbal Flyover,0,1
2024-08-01,Hebbal,Hebbal Flyover,39137.0,42.730862488066194,1.5,100.0,100.0,6.0,128.274,67.40899180175737,73.29362057146315,89.75649234904995,110.0,Clear,Yes,Hebbal::Hebbal Flyover,1,0
2024-08-02,Hebbal,Hebbal Flyover,41300.0,30.040735843956593,1.5,100.0,100.0,0.0,132.6,14.113858726171191,89.61223728638333,84.59567136451011,82.0,Rain,No,Hebbal::Hebbal Flyover,0,0
2024-08-03,Hebbal,Hebbal Flyover,37122.5,35.571070606039875,1.5,100.0,100.0,1.5,124.245,33.89493052681307,83.848723207775,72.50220625738214,86.0,Rain,No,Hebbal::Hebbal Flyover,0,1
2024-08-04,Hebbal,Hebbal Flyover,32945.0,41.10140536812316,1.5,100.0,100.0,3.0,115.89,53.67600232745494,78.08520912916666,60.40874115025418,90.0,Clear,No,Hebbal::Hebbal Flyover,0,0
2024-08-05,Hebbal,Hebbal Flyover,29910.0,31.77617210453337,1.5,94.91153568693638,100.0,1.0,109.82,32.18984781415436,78.31912329678492,89.50028892233215,97.0,Clear,No,Hebbal::Hebbal Flyover,0,0
2024-08-06,Hebbal,Hebbal Flyover,25968.5,44.22483463618473,1.4473020262378626,79.55478860550474,100.0,0.5,101.937,49.69711593453345,69.45747073602656,87.89456561189624,94.0,Clear,No,Hebbal::Hebbal Flyover,0,1
2024-08-07,Hebbal,Hebbal Flyover,22027.0,56.673497167836096,1.3946040524757255,64.19804152407309,100.0,0.0,94.054,67.20438405491254,60.5958181752682,86.28884230146033,91.0,Fog,No,Hebbal::Hebbal Flyover,0,0
2024-08-08,Hebbal,Hebbal Flyover,27809.0,35.8749414524928,1.5,95.07743297472616,100.0,0.0,105.618,61.07119559576407,99.796297361556,86.72161292292667,104.0,Fog,No,Hebbal::Hebbal Flyover,0,0
2024-07-06,Indiranagar,100 Feet Road,36724.0,37.43538346691215,1.5,100.0,100.0,1.0,123.448,47.54897765253092,80.90297420427657,89.79101445460807,90.0,Fog,No,Indiranagar::100 Feet Road,0,0
2024-07-07,Indiranagar,100 Feet Road,36755.0,33.25270857838716,1.5,100.0,100.0,1.0,123.51,64.7875995444711,67.04057421206093,97.0161258926928,105.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-08,Indiranagar,100 Feet Road,35228.0,43.61666186637238,1.5,100.0,100.0,2.0,120.456,22.390970434845876,81.90802625922845,60.085036025896784,110.0,Overcast,No,Indiranagar::100 Feet Road,0,0
2024-07-09,Indiranagar,100 Feet Road,50420.0,38.57037526970029,1.5,100.0,100.0,2.0,150.84,47.61772320627093,90.34126787025652,60.01168341098632,91.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-10,Indiranagar,100 Feet Road,33762.0,20.0,1.5,100.0,100.0,0.0,117.524,11.132415707064542,83.20744318516375,94.8190925517374,91.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-11,Indiranagar,100 Feet Road,37551.0,43.03087457328384,1.5,100.0,100.0,2.0,125.102,50.61648669693103,90.5684919501998,51.36995460662288,93.0,Rain,No,Indiranagar::100 Feet Road,0,0
2024-07-12,Indiranagar,100 Feet Road,30534.0,20.0,1.5,95.0178126193553,100.0,2.0,111.068,66.68572863042212,98.02275517412993,71.20426888834595,126.0,Clear,Yes,Indiranagar::100 Feet Road,1,0
2024-07-13,Indiranagar,100 Feet Road,23892.0,27.04903104292096,1.2656486657003263,71.24868150296797,100.0,1.0,97.784,74.79272719003706,69.54216722853317,83.12090325629397,93.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-14,Indiranagar,100 Feet Road,42493.0,35.63482376994976,1.5,100.0,100.0,1.0,134.986,12.05429465847864,78.68128669488695,63.17992570238022,99.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-15,Indiranagar,100 Feet Road,42434.0,27.81741188497488,1.5,100.0,100.0,3.0,134.868,22.21537393848736,82.08937225389975,78.92978345047563,102.0,Clear,No,Indiranagar::100 Feet Road,0,1
2024-07-16,Indiranagar,100 Feet Road,42375.0,20.0,1.5,100.0,100.0,5.0,134.75,32.37645321849608,85.49745781291256,94.67964119857103,105.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-17,Indiranagar,100 Feet Road,21974.0,52.559631667413406,1.1978214147486437,64.16605265635937,100.0,0.0,93.948,42.62257421781732,68.96000618583628,85.37709213301504,115.0,Windy,No,Indiranagar::100 Feet Road,0,0
2024-07-18,Indiranagar,100 Feet Road,35397.0,20.0,1.5,100.0,100.0,2.0,120.794,55.93224451853491,82.48471446286102,92.5972123289807,113.0,Overcast,No,Indiranagar::100 Feet Road,0,0
2024-07-19,Indiranagar,100 Feet Road,34099.0,41.42685535727024,1.5,100.0,100.0,2.0,118.198,62.00113690980252,74.25731358450709,78.09522702142966,99.0,Fog,Yes,Indiranagar::100 Feet Road,1,0
2024-07-20,Indiranagar,100 Feet Road,38412.0,43.84373599397264,1.5,100.0,100.0,2.0,126.824,70.11492347595598,72.22928388067233,95.87602351225584,110.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-21,Indiranagar,100 Feet Road,11733.0,36.54564389903091,1.1366434575880937,47.51944503364857,53.78506662692059,1.0,73.46600000000001,68.76063143690078,77.45970587319655,82.08536045505869,185.0,Clear,Yes,Indiranagar::100 Feet Road,1,0
2024-07-22,Indiranagar,100 Feet Road,22974.5,34.723398683807815,1.318321728794047,73.75972251682428,76.89253331346029,0.5,95.94900000000001,39.65942663069991,69.20299195598122,75.88754197397839,150.5,Clear,Yes,Indiranagar::100 Feet Road,0,1
2024-07-23,Indiranagar,100 Feet Road,34216.0,32.901153468584724,1.5,100.0,100.0,0.0,118.432,10.55822182449905,60.94627803876589,69.68972349289808,116.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-24,Indiranagar,100 Feet Road,49128.0,39.8935776190345,1.5,100.0,100.0,1.0,148.256,20.990631141753784,88.10178886949794,50.940947998697695,100.0,Clear,Yes,Indiranagar::100 Feet Road,1,0
2024-07-25,Indiranagar,100 Feet Road,11375.0,46.55419107632852,1.0240054923933155,40.379079817954285,52.58325720265403,1.0,72.75,17.478066597934802,81.31072076985836,97.7880273056524,192.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-26,Indiranagar,100 Feet Road,11173.0,44.35297468122259,1.0735596471000408,36.69124225569979,56.054681922201965,0.0,72.346,46.712627753092384,71.79160520220549,81.02730042387711,194.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-27,Indiranagar,100 Feet Road,56031.0,36.40795754673839,1.5,100.0,100.0,3.0,162.062,50.50511695621681,80.22702566370278,73.23559528877416,107.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-28,Indiranagar,100 Feet Road,11193.0,50.15126626983933,1.2853101388154462,30.68267885551049,52.10817593765678,1.0,72.386,14.816399165726372,63.414068254795744,60.27304771905846,203.0,Windy,No,Indiranagar::100 Feet Road,0,0
2024-07-29,Indiranagar,100 Feet Road,22519.0,50.76151802596367,1.3949588813477818,79.12563830513135,100.0,5.0,95.038,36.04819967375688,66.93850956107369,76.4249157006184,88.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-30,Indiranagar,100 Feet Road,47177.0,33.69920756139627,1.5,100.0,100.0,1.0,144.35399999999998,73.89227494105509,74.3439379528044,52.315588101990826,109.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-31,Indiranagar,100 Feet Road,13689.0,38.982360148624075,1.2431879367963738,47.54250896528917,73.42359027823763,0.0,77.378,23.879482545492294,76.13999911563074,87.43070213417346,202.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-08-01,Indiranagar,100 Feet Road,26424.0,44.66467487991214,1.5,95.37321506466428,100.0,2.0,102.848,23.295439974066824,69.6539407339349,75.11997678019948,89.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-08-02,Indiranagar,100 Feet Road,24563.5,45.372095506661466,1.4090960071360885,88.28247171968883,100.0,1.0,99.12700000000001,22.074668917290488,69.02033625119803,75.35705395500418,99.5,Clear,No,Indiranagar::100 Feet Road,0,1
2024-08-03,Indiranagar,100 Feet Road,22703.0,46.079516133410785,1.3181920142721768,81.19172837471336,100.0,0.0,95.406,20.853897860514156,68.38673176846116,75.59413112980886,110.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-08-04,Indiranagar,100 Feet Road,41104.0,45.623861186661706,1.5,100.0,100.0,4.0,132.208,73.3841339208337,66.78620239207456,55.50692865177853,106.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-08-05,Indiranagar,100 Feet Road,24718.0,57.82640679754896,1.3826181637299353,85.37002038440788,100.0,2.0,99.436,30.32801446635321,62.37198225478399,84.2803410516453,100.0,Fog,No,Indiranagar::100 Feet Road,0,0
2024-08-06,Indiranagar,100 Feet Road,37154.0,35.46405809531217,1.5,100.0,100.0,1.0,124.308,49.55412428492346,75.66175517626112,75.70021987877269,92.0,Rain,No,Indiranagar::100 Feet Road,0,0
2024-08-07,Indiranagar,100 Feet Road,10893.0,39.86976231758564,1.0352578573962778,41.606404459753065,56.38755836446468,1.0,71.786,43.65280353477971,99.53066921357856,73.92682659745716,200.0,Overcast,No,Indiranagar::100 Feet Road,0,0
2024-08-08,Indiranagar,100 Feet Road,52465.0,20.0,1.5,100.0,100.0,2.0,154.93,37.14975159366661,65.60752697395962,54.98848086681889,110.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-08-09,Indiranagar,100 Feet Road,33339.0,24.92514336471592,1.5,100.0,100.0,1.0,116.678,13.559885655860214,81.75531984031626,53.85112592655116,107.0,Clear,No,Indiranagar::100 Feet Road,0,0
2024-07-06,Indiranagar,CMH Road,25180.0,24.183374242435452,1.5,85.43431547925152,100.0,1.0,100.36,11.397914957154804,83.28716404586999,55.269614189920304,84.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-07,Indiranagar,CMH Road,26610.0,35.100361261462915,1.5,81.67552878418252,100.0,0.0,103.22,22.94772285879684,85.28671259775935,66.86666133987413,85.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-08,Indiranagar,CMH Road,26566.0,20.0,1.5,81.75387926825107,100.0,3.0,103.132,18.95760797035684,67.52630062107636,90.54615669710742,113.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-09,Indiranagar,CMH Road,34626.0,20.0,1.5,100.0,100.0,1.0,119.252,78.1233608218003,63.314670448891,98.4887505418668,107.0,Overcast,No,Indiranagar::CMH Road,0,0
2024-07-10,Indiranagar,CMH Road,28394.0,38.258226734510046,1.5,89.3489573223338,100.0,0.0,106.788,71.60987235820349,60.02856622196127,63.4761499787065,86.0,Overcast,No,Indiranagar::CMH Road,0,0
2024-07-11,Indiranagar,CMH Road,42031.0,37.480518423974246,1.5,100.0,100.0,1.0,134.062,34.78587394252786,74.13806440095237,52.06608096722314,111.0,Overcast,No,Indiranagar::CMH Road,0,0
2024-07-12,Indiranagar,CMH Road,39204.0,39.04150601770366,1.5,100.0,100.0,1.0,128.40800000000002,19.432360768949422,98.27718487693132,62.69151321339218,116.0,Windy,No,Indiranagar::CMH Road,0,0
2024-07-13,Indiranagar,CMH Road,31222.0,42.52649996585282,1.4073374031931332,89.28290735118958,100.0,1.5,112.44400000000002,49.206311353058375,93.9939058803325,62.81933360436758,113.0,Windy,No,Indiranagar::CMH Road,0,1
2024-07-14,Indiranagar,CMH Road,23240.0,46.011493914001974,1.314674806386266,78.56581470237917,100.0,2.0,96.48,78.98026193716733,89.71062688373368,62.94715399534298,110.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-15,Indiranagar,CMH Road,37789.0,46.92883730438514,1.5,100.0,100.0,4.0,125.578,17.698450711332345,86.69375689430515,57.0166335364056,101.0,Windy,No,Indiranagar::CMH Road,0,0
2024-07-16,Indiranagar,CMH Road,49625.0,32.719735746535434,1.5,100.0,100.0,1.0,149.25,61.68064891753906,83.73767388650538,68.93428639871513,101.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-17,Indiranagar,CMH Road,22800.0,47.657220826224275,1.2357262717384727,84.60264471221788,100.0,3.0,95.6,14.19156911020522,73.18970980649985,97.24795659190036,102.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-18,Indiranagar,CMH Road,35680.0,47.51544004070491,1.5,100.0,100.0,0.0,121.36,41.928542868684985,79.37856403344435,54.84857476683034,84.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-19,Indiranagar,CMH Road,20170.0,46.30576060477247,1.0473842398046032,58.9031590160121,99.71979595311409,0.0,90.34,57.18991794525943,65.65055930431828,69.37007941266775,94.0,Overcast,No,Indiranagar::CMH Road,0,0
2024-07-20,Indiranagar,CMH Road,39521.0,23.23181027537944,1.5,100.0,100.0,3.0,129.042,29.153877132213054,72.33030513006591,52.69030049575433,104.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-21,Indiranagar,CMH Road,35517.0,50.74063411904418,1.5,100.0,100.0,2.0,121.034,58.68370587053506,97.865763182875,99.81608174212757,95.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-22,Indiranagar,CMH Road,34750.0,39.38400473205166,1.5,100.0,100.0,4.0,119.5,19.433021573464043,93.39898205652496,81.56764895763453,101.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-23,Indiranagar,CMH Road,32048.0,28.524669263923183,1.5,100.0,100.0,1.0,114.096,17.357701174146868,75.40630045500427,66.43065304376228,77.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-24,Indiranagar,CMH Road,17660.0,22.732852927059348,1.195982725869848,67.83537013351989,86.9645635322029,0.0,85.32,15.68244612014382,94.03486255853804,78.58783165671292,91.0,Fog,No,Indiranagar::CMH Road,0,0
2024-07-25,Indiranagar,CMH Road,39949.0,45.760858881414215,1.5,100.0,100.0,0.0,129.898,26.004967069334175,94.05896984922282,84.08800200193005,99.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-26,Indiranagar,CMH Road,35350.0,35.53128078848396,1.5,100.0,100.0,1.0,120.7,36.05505949566481,66.4168463119128,64.70513876945627,90.0,Clear,Yes,Indiranagar::CMH Road,1,0
2024-07-27,Indiranagar,CMH Road,34501.0,28.06246384773188,1.5,100.0,100.0,3.0,119.002,27.675876305422797,86.2723980188054,90.35047794196248,95.0,Windy,No,Indiranagar::CMH Road,0,0
2024-07-28,Indiranagar,CMH Road,47446.0,20.759211925495222,1.5,100.0,100.0,4.0,144.892,25.721063727248858,79.69126651512532,61.881457700896945,102.0,Fog,No,Indiranagar::CMH Road,0,0
2024-07-29,Indiranagar,CMH Road,39839.0,29.651815846056046,1.5,100.0,100.0,3.5,129.678,49.36585801573952,72.50410553794697,60.36781361855692,106.5,Fog,No,Indiranagar::CMH Road,0,1
2024-07-30,Indiranagar,CMH Road,32232.0,38.54441976661687,1.5,100.0,100.0,3.0,114.464,73.01065230423018,65.3169445607686,58.8541695362169,111.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-31,Indiranagar,CMH Road,44444.0,47.16020393840197,1.5,100.0,100.0,1.0,138.888,78.06690846188083,95.04257901533708,89.90794425069805,105.0,Fog,No,Indiranagar::CMH Road,0,0
2024-08-01,Indiranagar,CMH Road,27236.0,22.17718771198399,1.5,82.00879515778007,100.0,2.0,104.472,19.12276435422157,65.32916562267528,55.037740183669065,98.0,Clear,No,Indiranagar::CMH Road,0,0
2024-08-02,Indiranagar,CMH Road,11561.0,46.21795057461665,1.3475083955914964,41.097746092288624,53.908949424549206,0.0,73.122,30.625149643540112,72.94156436867078,56.871910461546975,185.0,Clear,No,Indiranagar::CMH Road,0,0
2024-08-03,Indiranagar,CMH Road,41887.0,35.31221812515345,1.5,100.0,100.0,3.0,133.774,73.86719621923251,92.13433907970084,95.78501604564818,86.0,Clear,Yes,Indiranagar::CMH Road,1,0
2024-08-04,Indiranagar,CMH Road,11907.0,39.81891023696853,1.0373781412569745,34.33439964599924,63.07191716798155,0.0,73.814,74.56357230657683,77.66530558548672,79.24778990272405,188.0,Clear,No,Indiranagar::CMH Road,0,0
2024-08-05,Indiranagar,CMH Road,11208.0,40.321138600810265,1.3491996295297175,28.13263175884924,59.11661739470781,1.0,72.416,54.54416488581664,66.60718870081905,78.32984047469012,202.0,Fog,Yes,Indiranagar::CMH Road,1,0
2024-08-06,Indiranagar,CMH Road,32723.0,36.68814707395037,1.5,100.0,100.0,1.0,115.446,47.01371138707667,88.33130114612656,57.29611071399477,76.0,Windy,No,Indiranagar::CMH Road,0,0
2024-08-07,Indiranagar,CMH Road,37221.0,35.37803999398456,1.5,100.0,100.0,2.0,124.442,71.18715038449267,96.32568781361448,50.021375655484064,80.0,Clear,No,Indiranagar::CMH Road,0,0
2024-08-08,Indiranagar,CMH Road,37243.0,36.92490391460219,1.5,100.0,100.0,3.0,124.48599999999999,70.88676025340075,80.49686402707809,72.79256544265863,96.0,Clear,No,Indiranagar::CMH Road,0,1
2024-08-09,Indiranagar,CMH Road,37265.0,38.47176783521982,1.5,100.0,100.0,4.0,124.53,70.58637012230884,64.66804024054169,95.56375522983318,112.0,Clear,No,Indiranagar::CMH Road,0,0
2024-07-05,Jayanagar,Jayanagar 4th Block,9795.0,42.39014455301613,1.1768304139772947,24.303154921575175,45.40890361552423,0.0,69.59,39.033505580379725,60.76870903771477,91.7475228893388,200.0,Overcast,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-06,Jayanagar,Jayanagar 4th Block,24805.0,47.85619532746164,1.1146379370191095,81.00005610582966,100.0,1.0,99.61,64.35158153974493,69.68762901416827,89.34092023324357,92.0,Overcast,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-07,Jayanagar,Jayanagar 4th Block,23081.0,37.19938221730427,1.3042086864529177,81.76296927983651,100.0,4.0,96.162,63.47448982549687,90.5856862947114,94.58238412986016,107.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-08,Jayanagar,Jayanagar 4th Block,16712.0,59.49803236837947,1.363162280777993,62.2499638061471,86.86015842790107,1.0,83.424,43.73430700174626,86.08870698924491,63.72931269045208,101.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-09,Jayanagar,Jayanagar 4th Block,14856.0,45.5961694824428,1.03618632583642,57.46253962768285,70.6511853770703,1.0,79.712,10.622018460707556,89.41584727935168,99.17382603370272,217.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-10,Jayanagar,Jayanagar 4th Block,30978.0,46.587840363374426,1.5,100.0,100.0,0.0,111.956,47.08471292459465,93.32000434653152,78.82625953934831,88.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-11,Jayanagar,Jayanagar 4th Block,23306.0,48.18408109784272,1.34630813480114,71.6548292964874,100.0,1.0,96.612,44.18631263004824,84.302136673398,53.70365601642935,87.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-12,Jayanagar,Jayanagar 4th Block,30339.0,50.71671446595942,1.3975387565340933,81.10321953099161,100.0,1.0,110.678,43.81097480389528,86.75752985710595,64.65289799146132,93.33333333333333,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-07-13,Jayanagar,Jayanagar 4th Block,37372.0,53.249347834076126,1.4487693782670468,90.5516097654958,100.0,1.0,124.744,43.435636977742305,89.21292304081389,75.60213996649328,99.66666666666667,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-07-14,Jayanagar,Jayanagar 4th Block,44405.0,55.781981202192824,1.5,100.0,100.0,1.0,138.81,43.06029915158934,91.66831622452185,86.55138194152525,106.0,Overcast,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-15,Jayanagar,Jayanagar 4th Block,33619.0,58.06902420637687,1.2932578226083171,84.95834314315542,100.0,0.5,117.238,46.96544026191968,79.97934240425965,81.0105853709585,96.0,Overcast,No,Jayanagar::Jayanagar 4th Block,0,1
2024-07-16,Jayanagar,Jayanagar 4th Block,22833.0,60.35606721056091,1.0865156452166342,69.91668628631082,100.0,0.0,95.666,50.87058137225002,68.29036858399748,75.46978880039173,86.0,Fog,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-17,Jayanagar,Jayanagar 4th Block,33972.0,39.168893323524,1.5,100.0,100.0,4.0,117.944,64.83215978941328,83.11297853525029,71.84907495966635,91.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-18,Jayanagar,Jayanagar 4th Block,9521.0,38.07705292790366,1.197934661249348,24.973902125300953,42.651120855468776,0.0,69.042,33.07768283707364,75.28631424256352,51.08616424596034,224.0,Fog,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-19,Jayanagar,Jayanagar 4th Block,41178.0,48.22165649748831,1.5,100.0,100.0,3.0,132.356,56.19251049074529,66.7936461953022,70.91383706585073,84.0,Fog,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-20,Jayanagar,Jayanagar 4th Block,31085.0,20.0,1.5,97.22085942004831,100.0,3.0,112.17,43.8630773568069,98.24533521606772,92.7872891176853,108.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-21,Jayanagar,Jayanagar 4th Block,21553.0,47.16775879975122,1.146216076090045,73.93838696476553,100.0,2.0,93.106,55.28506568702287,62.48218537839528,72.56441088637186,112.0,Rain,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-22,Jayanagar,Jayanagar 4th Block,25776.0,51.449935035684426,1.5,86.52057317617363,100.0,2.0,101.552,66.45083911539332,85.6656298018162,69.21125182595921,102.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-23,Jayanagar,Jayanagar 4th Block,23063.0,45.00393002310809,1.3292353079832049,75.96105696527587,100.0,2.0,96.126,54.176870151982406,74.4162327740928,69.20899661442222,94.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-07-24,Jayanagar,Jayanagar 4th Block,20350.0,38.557925010531754,1.1584706159664098,65.4015407543781,100.0,2.0,90.7,41.90290118857149,63.16683574636942,69.20674140288523,86.0,Rain,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-25,Jayanagar,Jayanagar 4th Block,22606.0,47.85317790739718,1.1165968823069905,79.925670856528,100.0,5.0,95.212,12.971054235152751,70.0573261820236,64.12918208858474,102.0,Overcast,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-26,Jayanagar,Jayanagar 4th Block,9944.0,26.68370108944993,1.3216514942970117,38.106725775130826,45.00067664740718,0.0,69.888,68.86441800585533,76.55677270360168,51.19111134678829,212.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
2024-07-27,Jayanagar,Jayanagar 4th Block,15701.0,34.52200598411379,1.3811009961980079,54.505047416848385,63.33378443160478,0.6666666666666666,81.402,66.13239931697686,79.56479285545878,55.070785243600724,174.66666666666666,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-07-28,Jayanagar,Jayanagar 4th Block,21458.0,42.36031087877765,1.4405504980990038,70.90336905856594,81.66689221580239,1.3333333333333333,92.91600000000001,63.40038062809839,82.57281300731587,58.95045914041316,137.33333333333331,Clear,No,Jayanagar::Jayanagar 4th Block,0,1
2024-07-29,Jayanagar,Jayanagar 4th Block,27215.0,50.19861577344152,1.5,87.30169070028349,100.0,2.0,104.43,60.66836193921992,85.58083315917297,62.83013303722559,100.0,Clear,No,Jayanagar::Jayanagar 4th Block,0,0
